document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
349,"Explanatory variable: Whether the blocks were 3D or 2D: Categorial 

Response variable: Size of the non-control block recorded: Quantitative",0.058268391010056556,0.4206995968776318,0.040867481625127045,0.05958842414607595,0.0486886485509409,0.06374948710390423,0.06575699439633588,0.051365315322678365,0.04646177395579846,0.0626870883085565
350,amount of time the test subject allocated for assignments. assignments are quantitative. Test subjects are categorical.,0.052228596245406454,0.042732559381792004,0.04480975106076838,0.14038965603317688,0.037884621814309544,0.08885927463459349,0.05029267759687501,0.14563597152247393,0.0392056956880303,0.0502332854516243
351,The variable observed was the height of one column compared to another and was quantitative.,2.461395656117627e-308,2.4250738101341855e-308,4.67476567069623e-308,3.504849062213237e-308,2.0059614530515293e-308,1.0,4.828479609298442e-308,3.08164438274416e-308,1.563316795143461e-308,1.8305979095953903e-308
352,"Interpretation Accuracy:

Type: Quantitative

Description: A measure of how accurately participants interpreted the data in each graphic, likely represented by a score based on correct answers.

Interpretation Time:

Type: Quantitative

Description: The time it took each participant to interpret and answer questions about each chart, likely measured in seconds.

Confidence Level:

Type: Quantitative (if measured on a numerical scale) or Categorical (if measured by discrete levels like ""Low,"" ""Medium,"" ""High"")

Description: Participants’ self-reported confidence in their answers to questions about the charts.

Participant Background Knowledge:

Type: Categorical

Description: Experience level in statistics or familiarity with data visualization, potentially categorized as ""Novice,"" ""Intermediate,"" and ""Expert.""

Device Type:

Type: Categorical

Description: The device used by participants to complete the survey, such as ""Computer,"" ""Tablet,"" or ""Phone.""

Demographic Information (e.g., Age, Gender):

Type: Age – Quantitative; Gender – Categorical

Description: Basic demographic details that might be collected to see if they correlate with interpretation skills (e.g., age measured in years, gender categories).",0.09875829720583659,0.03808567062785979,0.03141738724687248,0.06679745241642997,0.07987843457710235,0.04244028024410155,0.036201442940085767,0.05094979348028778,0.4122987864682787,0.05440032117303762
353,"Height of Larger Bar
Quantitative: This is a reference height, fixed at some value (e.g., 100 units) since the participant makes comparative judgments.
Predicted Height of the Smaller
Bar (Quantitative): Participant's estimate of height of the smaller bar, usually asked with slider or input field.",0.025379946849051805,0.025302587849529868,0.07336410875711792,0.02583490448656064,0.02246953837708173,0.0961222395078285,0.08956139138581853,0.028629182402696598,0.01664739539103513,0.022249277350236973
354,"Which bar is smaller compared to the two picked out? categorical 

What is the height of the smaller bar graph out of 100? quantitative",0.12061411239211543,0.059022175838659624,0.11187469153894998,0.07300960410782782,0.15411968758098812,0.110186771904271,0.09505621179435127,0.07147229166348394,0.06506899592241029,0.05408856935180722
355,"Graph values and trends; Categorical

Interpretation Accuracy; Quantitative",5.344784916111591e-308,1.493502390666152e-308,1.6914815153380707e-308,2.1759190618072254e-308,1.0,2.0995675438571847e-308,1.7571991490834973e-308,1.774042878641419e-308,3.168141536904509e-308,1.490955855658096e-308
356,"Independent Variable:

The type of model (2D rectangle or 3D rectangular prism) – categorical.

Dependent Variables:

Perceived height of the shorter model in comparison to the taller model set at 100 – quantitative.

Error margin in estimation (difference between actual and estimated height) – quantitative.

Shape complexity (2D or 3D) – categorical.",0.05919468794574557,0.1289570404479723,0.03482458331078226,0.056508101344391305,0.04833835282799592,0.05834333898426573,0.05389964409035456,0.047214141227937295,0.044736158815929045,0.05691857470365076
357,The measured variable was the different strips that had the shapes on them and we had to find out which ones were bigger. I believe it was quantitative because it was measuring size and numbers.,0.05455342798912331,0.053208700657217875,0.054149800878035156,0.15085386703581305,0.0397639338207674,0.13829304105415755,0.06326564328694521,0.10695025617428444,0.038814232185287637,0.0477370486061821
358,"One variable that was examined was how the data was read, either online or the physical data. This variable is categorical. Another variable was the percent each subject estimated of the smallest bar compared to the largest bar. This variable is quantitative.",0.08186625272835071,0.04503576391866472,0.05060730393541589,0.1722773049286053,0.0511887666095508,0.11820715624023122,0.05778573024149079,0.08898561044062968,0.046462493786119344,0.04936594427451233
359,"Which bar its larger - categorical

 the ratio between the two graphs - quantitative",0.13139953114907998,0.057106596470985434,0.0914800728404459,0.07113888064428371,0.2022800835159111,0.09417828614456436,0.08317854040507505,0.0678767156451893,0.06986886262709734,0.05282074648119573
360,"gender of participant - categorical

difference length of bars - quantitative

age of participant - quantitative

whether a chart is 2D or 3D - categorical",0.10350363775463806,0.039691833681557515,0.03285233533881163,0.06713011912943866,0.08912763916533474,0.04445079803903685,0.03814085525197156,0.051226634893166145,0.3892071568883183,0.055896856237619356
361,"The type of graph being used to compare the accuracy between the different chart was categorical. 

The participants being used to guess the shapes measurement was quantitative.",3.6070462438814186e-308,1.4050842669188953e-308,1.1601050769210923e-308,2.467945304513907e-308,2.8298303739069687e-308,1.5373047163018578e-308,1.290587266959644e-308,1.8496581626421797e-308,1.0,1.8100557447340295e-308
362,"Type of Model- Categorial 

Time Taken- Quantitative",0.024433470548703123,0.031377974657532864,0.019166574389498568,0.031107866253467356,0.022658049902727878,0.027159612749423762,0.025323420972760705,0.043982075468091554,0.02722592726503305,0.6658909217948028
363,"3D graph or 2D graph- categorical 

Ratio of the smaller bar to the larger bar- quantitative 

which bar is smaller- categorical",0.05774478718385249,0.025273610967686422,0.02298704485017655,0.02833899150869302,0.1195725600323521,0.028025341388155774,0.024729590594147775,0.02542110386962776,0.04516707360223804,0.02426305745416348
364,Since I do not know the full experiment I would guess that the participants were the independent variables because we were manipulated and the dependent variables would be quantitative because of how many questions we could answer correctly and accurately.,4.051468992807692e-308,1.8484917252553827e-308,1.6775050310398906e-308,1.0,2.211352708537848e-308,2.8996589182452086e-308,1.9014207010267614e-308,3.0146420024359684e-308,2.4232240247387465e-308,2.0464878195000164e-308
365,The values examined were what people said the correct number on the graph was which was categorical,0.24817195221319915,0.02770158743156985,0.02855367003248929,0.049181231889992,0.21672648025362964,0.03980085156890206,0.031420595214463054,0.032716849677121296,0.05724342546922902,0.02755025869109232
366,"Height of the graph: Quantitative 

Which one is smaller: Quantitative",0.14340067998417602,0.05592637299583757,0.07319742549325708,0.06559234448518644,0.24622091226001874,0.08349861967482372,0.07543319131381689,0.05958135541526664,0.06883039955986062,0.04964701474158399
367,quantitative: the amount of difference between the correct answer and participant response,1.6372152635723287e-308,1.440450474698194e-308,1.5997874219628056e-308,2.6665456139971215e-308,1.3941395529073173e-308,2.0669588480460363e-308,1.581058764745772e-308,1.0,1.6553917151330536e-308,3.053045573520018e-308
368,"Height of bars - quantitative

Difference in height of bars - quantitative",1.449600067245031e-308,1.479364609757426e-308,1.0,1.4832668293587777e-308,1.401095680395249e-308,3.9178933021306215e-308,3.6291017978202193e-308,1.5904090842927643e-308,1.0286127887892323e-308,1.27500277451392e-308
369,"The variables that were examined was the background information asked in the beginning such as age, race, and sex. These variables would be categorical.",3.5565597652783693e-308,1.875764771994196e-308,1.814657866769476e-308,1.0,2.0589313373615117e-308,3.302391251119888e-308,2.017326634530176e-308,3.319876207538816e-308,2.153244696470112e-308,1.985862055258395e-308
370,"The estimated height of the bar is quantitative, if the bar is shorter or taller is categorical, it also asks for a couple characteristics at the beginning of the participant which would be categorical.",0.06087841195486278,0.051579554043480115,0.07738690241757865,0.07707926539431345,0.048479746902962605,0.16035639494659612,0.09744009880719806,0.08975985406354031,0.03978973530850502,0.05627279471063641
371,The size estimations can be quantitative when given in numerical form. Deciding which is larger Aor B is categorical. Also for students in person the figures that are 3D printed compared to the figures shown on screen are categorical,0.02952441884609413,0.06302458650283854,0.03447461821071606,0.03727434644921676,0.02625737876307074,0.05980671991504019,0.05709225909911551,0.046658548881720455,0.023681645323211584,0.04718117648276469
372,The variables that were examined were which line was smaller which is a categorical variable and the size of the smaller line in comparison to the larger line which is a quantitative variable.,0.03546990541353895,0.046144474731588954,0.06322992061067723,0.0407592175176445,0.029522666908831822,0.11003429279438316,0.221017560242466,0.03982574931455982,0.0230556037297898,0.030938451237095866
